temp_air_C,temp_process_C,delta_temp_C,vitesse_rotation_rpm,couple_Nm,usure_outil_min,puissance_W,ratio_couple_vitesse,type_piece_L,type_piece_M,panne_machine,RUL_min,usine,piece_id
27.65,37.25,9.6,1419,46.4,200,6894.92,0.0327,0,0,0,45.5,ES-Madrid,5908
27.65,37.15,9.5,1526,36.3,205,5800.83,0.0238,0,1,0,63.4,FR-Lyon,5909
27.55,37.05,9.5,1364,65.3,208,9327.3,0.0478,0,0,1,47.5,FR-Lyon,5910
27.65,37.15,9.5,1458,43.4,0,6626.37,0.0297,0,1,0,262.5,FR-Toulouse,5911
27.65,37.25,9.6,1288,64.0,3,8632.26,0.0497,0,1,0,256.6,ES-Barcelone,5912
27.55,37.15,9.6,1659,29.8,6,5177.16,0.018,0,1,0,260.3,ES-Madrid,5913
27.55,37.05,9.5,1479,52.3,9,8100.25,0.0353,0,0,0,253.0,FR-Toulouse,5914
27.55,37.15,9.6,1592,36.0,14,6001.7,0.0226,1,0,0,244.8,FR-Nantes,5915
27.45,37.05,9.6,1532,38.7,16,6208.67,0.0252,0,1,0,239.5,FR-Lyon,5916
27.45,37.05,9.6,1555,41.9,19,6822.96,0.0269,1,0,0,245.0,ES-Barcelone,5917
27.45,37.05,9.6,1341,52.6,21,7386.58,0.0392,1,0,0,229.6,ES-Madrid,5918
27.45,36.95,9.5,1541,42.0,23,6777.67,0.0272,1,0,0,240.2,FR-Toulouse,5919
27.45,37.15,9.7,1414,50.6,25,7492.53,0.0358,1,0,0,229.5,FR-Nantes,5920
27.35,37.05,9.7,1764,25.9,27,4784.39,0.0147,1,0,0,239.3,FR-Lyon,5921
27.35,37.15,9.8,1336,57.1,29,7988.61,0.0427,1,0,0,231.8,ES-Barcelone,5922
27.35,37.15,9.8,1435,43.3,31,6506.81,0.0302,1,0,0,232.2,FR-Lyon,5923
27.25,37.15,9.9,1537,35.0,33,5633.4,0.0228,0,1,0,227.4,FR-Nantes,5924
27.15,37.05,9.9,1369,48.8,36,6996.03,0.0356,1,0,0,215.2,FR-Lyon,5925
27.05,36.95,9.9,1619,31.3,38,5306.64,0.0193,0,1,0,217.7,ES-Madrid,5926
27.05,36.95,9.9,1440,51.1,41,7705.7,0.0355,1,0,0,222.4,ES-Madrid,5927
27.05,36.95,9.9,1649,30.5,43,5266.83,0.0185,1,0,0,217.8,ES-Madrid,5928
27.05,36.95,9.9,1550,38.7,45,6281.61,0.025,0,1,0,220.9,FR-Nantes,5929
27.15,37.05,9.9,1471,45.2,48,6962.73,0.0307,1,0,0,214.0,ES-Barcelone,5930
27.15,37.15,10.0,1483,51.6,50,8013.45,0.0348,1,0,0,205.2,FR-Lyon,5931
27.15,37.25,10.1,1336,54.4,52,7610.86,0.0407,1,0,0,204.0,FR-Toulouse,5932
27.35,37.35,10.0,1515,36.6,54,5806.61,0.0241,1,0,0,206.5,FR-Lyon,5933
27.35,37.35,10.0,1373,47.4,56,6815.18,0.0345,1,0,0,192.4,ES-Barcelone,5934
27.45,37.35,9.9,1454,51.2,58,7795.84,0.0352,0,0,0,210.4,FR-Toulouse,5935
27.35,37.35,10.0,1646,34.5,63,5946.72,0.0209,1,0,0,199.2,ES-Madrid,5936
27.35,37.25,9.9,1548,37.3,65,6046.56,0.0241,0,1,0,201.1,ES-Madrid,5937
27.45,37.35,9.9,1462,41.3,68,6323.04,0.0282,0,1,0,184.1,FR-Lyon,5938
27.35,37.25,9.9,1702,33.1,71,5899.51,0.0194,1,0,0,195.2,FR-Lyon,5939
27.35,37.35,10.0,1409,60.9,73,8985.8,0.0432,1,0,0,198.2,FR-Toulouse,5940
27.45,37.45,10.0,1427,52.8,75,7890.17,0.037,0,1,0,178.4,FR-Toulouse,5941
27.45,37.55,10.1,1438,48.5,78,7303.47,0.0337,1,0,1,185.9,FR-Lyon,5942
27.55,37.55,10.0,1450,43.4,80,6590.01,0.0299,1,0,0,180.0,FR-Lyon,5943
27.55,37.55,10.0,1541,41.3,82,6664.71,0.0268,1,0,0,170.3,ES-Barcelone,5944
27.55,37.45,9.9,1484,38.0,84,5905.36,0.0256,0,1,0,178.5,ES-Barcelone,5945
27.65,37.65,10.0,1415,44.5,87,6593.94,0.0314,0,1,0,177.2,FR-Toulouse,5946
27.55,37.65,10.1,1496,46.4,90,7269.06,0.031,1,0,0,167.0,FR-Toulouse,5947
27.55,37.65,10.1,1465,45.2,92,6934.33,0.0308,0,1,0,173.8,FR-Lyon,5948
27.55,37.65,10.1,2113,18.5,95,4093.55,0.0088,1,0,0,156.7,ES-Madrid,5949
27.55,37.65,10.1,1506,44.0,97,6939.15,0.0292,0,1,0,155.5,ES-Madrid,5950
27.55,37.65,10.1,1689,28.9,100,5111.59,0.0171,1,0,0,160.7,FR-Lyon,5951
27.55,37.75,10.2,1650,29.4,102,5079.96,0.0178,1,0,0,158.1,FR-Lyon,5952
27.55,37.65,10.1,1563,33.8,104,5532.28,0.0216,1,0,0,152.4,ES-Madrid,5953
27.55,37.75,10.2,1486,38.9,106,6053.37,0.0262,0,1,0,158.0,FR-Nantes,5954
27.65,37.75,10.1,1732,25.7,109,4661.33,0.0148,1,0,0,153.7,FR-Lyon,5955
27.55,37.65,10.1,1653,31.6,111,5470.02,0.0191,1,0,0,153.3,FR-Nantes,5956
27.55,37.75,10.2,1535,37.1,113,5963.63,0.0242,1,0,0,146.4,FR-Toulouse,5957
27.55,37.75,10.2,1637,37.2,115,6377.06,0.0227,1,0,0,148.0,FR-Toulouse,5958
27.45,37.65,10.2,1533,38.5,117,6180.61,0.0251,1,0,0,140.8,ES-Madrid,5959
27.45,37.65,10.2,1378,51.2,119,7388.36,0.0371,1,0,0,151.3,ES-Madrid,5960
27.35,37.55,10.2,1606,33.5,121,5634.03,0.0208,1,0,0,134.9,FR-Toulouse,5961
27.15,37.55,10.4,1539,32.3,123,5205.59,0.021,1,0,0,147.5,ES-Barcelone,5962
27.35,37.65,10.3,1728,26.3,125,4759.14,0.0152,1,0,0,135.2,FR-Toulouse,5963
27.25,37.55,10.3,1656,36.3,127,6295.0,0.0219,0,0,0,126.1,ES-Madrid,5964
27.35,37.65,10.3,1631,30.5,132,5209.34,0.0187,0,0,0,134.8,FR-Nantes,5965
27.35,37.75,10.4,1447,46.5,137,7046.12,0.0321,0,0,0,123.6,ES-Barcelone,5966
27.25,37.65,10.4,1396,49.3,142,7207.11,0.0353,1,0,0,122.3,ES-Barcelone,5967
27.25,37.65,10.4,1390,52.5,144,7641.92,0.0377,1,0,0,122.1,FR-Lyon,5968
27.25,37.65,10.4,1348,56.0,146,7905.08,0.0415,1,0,0,115.7,ES-Barcelone,5969
27.25,37.65,10.4,1491,35.9,148,5605.32,0.0241,0,1,0,109.0,ES-Madrid,5970
27.25,37.65,10.4,1520,37.6,151,5984.94,0.0247,1,0,0,113.9,ES-Madrid,5971
27.35,37.65,10.3,1509,33.0,153,5214.73,0.0219,1,0,0,107.0,FR-Lyon,5972
27.35,37.65,10.3,1445,46.6,155,7051.51,0.0322,1,0,0,108.4,ES-Madrid,5973
27.35,37.65,10.3,1354,51.8,157,7344.75,0.0382,1,0,0,92.2,ES-Barcelone,5974
27.35,37.55,10.2,1488,39.4,159,6139.43,0.0265,1,0,0,103.2,FR-Toulouse,5975
27.35,37.55,10.2,1654,28.6,161,4953.71,0.0173,0,0,0,95.8,ES-Barcelone,5976
27.35,37.45,10.1,1378,51.5,166,7431.65,0.0373,0,0,0,102.3,FR-Lyon,5977
27.45,37.55,10.1,1750,30.6,171,5607.74,0.0175,1,0,0,92.1,FR-Lyon,5978
27.35,37.45,10.1,1448,46.3,173,7020.66,0.032,1,0,0,88.2,FR-Nantes,5979
27.45,37.55,10.1,1501,45.3,175,7120.45,0.0302,0,0,0,87.4,FR-Nantes,5980
27.45,37.55,10.1,1654,32.0,180,5542.61,0.0193,0,1,0,75.0,FR-Nantes,5981
27.55,37.55,10.0,1347,46.5,183,6559.17,0.0345,0,1,0,85.1,FR-Lyon,5982
27.55,37.65,10.1,1486,37.1,186,5773.26,0.0249,1,0,0,84.0,ES-Barcelone,5983
27.65,37.65,10.0,1466,45.2,188,6939.07,0.0308,0,0,0,74.0,FR-Lyon,5984
27.55,37.65,10.1,1346,52.0,193,7329.55,0.0386,0,0,0,75.0,FR-Lyon,5985
27.55,37.55,10.0,1314,42.4,198,5834.31,0.0322,1,0,0,59.2,FR-Lyon,5986
27.45,37.55,10.1,1440,52.5,200,7916.81,0.0364,1,0,0,56.0,FR-Nantes,5987
27.55,37.65,10.1,1608,39.5,202,6651.38,0.0245,1,0,0,58.2,ES-Barcelone,5988
27.55,37.65,10.1,1296,58.2,204,7898.72,0.0449,0,0,0,58.2,ES-Madrid,5989
27.55,37.55,10.0,1507,46.1,209,7275.16,0.0306,1,0,0,49.0,ES-Madrid,5990
27.55,37.55,10.0,1343,51.6,211,7256.95,0.0384,0,1,0,51.7,FR-Lyon,5991
27.55,37.55,10.0,1416,40.4,214,5990.64,0.0285,1,0,0,47.5,FR-Nantes,5992
27.55,37.45,9.9,1288,47.2,216,6366.29,0.0366,1,0,0,39.0,FR-Nantes,5993
27.55,37.45,9.9,1407,42.4,218,6247.25,0.0301,0,1,0,44.6,FR-Nantes,5994
27.45,37.25,9.8,1608,39.2,221,6600.86,0.0244,1,0,0,43.3,FR-Lyon,5995
27.45,37.15,9.7,1920,22.3,223,4483.68,0.0116,1,0,0,37.9,ES-Madrid,5996
27.35,37.05,9.7,1386,48.2,225,6995.82,0.0348,0,1,0,40.8,FR-Nantes,5997
27.35,37.05,9.7,1571,34.6,228,5692.21,0.022,0,1,0,25.9,ES-Madrid,5998
27.25,37.05,9.8,1613,36.9,231,6232.89,0.0229,0,1,0,31.3,FR-Nantes,5999
27.25,37.05,9.8,1671,30.5,234,5337.09,0.0182,0,1,1,20.1,FR-Lyon,6000
27.25,37.05,9.8,1431,43.2,0,6473.69,0.0302,0,0,0,254.4,FR-Nantes,6001
27.25,37.05,9.8,1380,47.3,5,6835.48,0.0343,0,1,0,251.8,FR-Lyon,6002
27.35,37.15,9.8,1683,31.5,8,5551.67,0.0187,1,0,0,247.3,ES-Barcelone,6003
27.25,37.05,9.8,1529,36.2,10,5796.22,0.0237,1,0,0,247.3,FR-Nantes,6004
27.35,37.25,9.9,1761,26.5,12,4886.9,0.015,1,0,0,246.9,FR-Lyon,6005
27.45,37.35,9.9,1570,38.3,14,6296.9,0.0244,1,0,0,250.2,ES-Barcelone,6006
27.45,37.35,9.9,2156,18.0,16,4063.96,0.0083,0,1,0,242.4,FR-Nantes,6007
27.55,37.45,9.9,1349,54.5,19,7699.05,0.0404,0,1,0,233.1,FR-Lyon,6008
27.55,37.55,10.0,1431,39.3,22,5889.26,0.0274,1,0,0,243.7,FR-Nantes,6009
27.45,37.45,10.0,1931,22.0,24,4448.7,0.0114,1,0,0,231.8,FR-Toulouse,6010
27.55,37.55,10.0,1428,43.4,26,6490.03,0.0304,0,0,0,233.7,ES-Madrid,6011
27.65,37.65,10.0,1564,36.2,31,5928.9,0.0231,1,0,0,231.2,ES-Madrid,6012
27.65,37.75,10.1,1425,44.0,33,6565.93,0.0309,0,0,0,228.0,ES-Barcelone,6013
27.55,37.65,10.1,1597,30.5,38,5100.74,0.0191,1,0,0,227.5,FR-Nantes,6014
27.65,37.65,10.0,1618,32.8,40,5557.52,0.0203,0,0,0,222.4,FR-Nantes,6015
27.65,37.65,10.0,1520,38.0,45,6048.61,0.025,0,1,0,210.7,ES-Madrid,6016
27.55,37.55,10.0,1425,45.3,48,6759.92,0.0318,1,0,0,222.9,FR-Lyon,6017
27.65,37.75,10.1,1398,38.2,50,5592.41,0.0273,1,0,0,211.0,FR-Nantes,6018
27.65,37.75,10.1,1557,31.6,52,5152.34,0.0203,0,1,0,207.3,FR-Nantes,6019
27.55,37.65,10.1,1519,43.9,55,6983.14,0.0289,1,0,0,209.8,FR-Lyon,6020
27.55,37.65,10.1,1619,34.9,57,5916.99,0.0215,1,0,0,204.2,FR-Toulouse,6021
27.55,37.65,10.1,1814,21.4,59,4065.18,0.0118,1,0,0,203.0,ES-Barcelone,6022
27.55,37.75,10.2,1521,39.4,61,6275.58,0.0259,1,0,0,211.5,ES-Barcelone,6023
27.55,37.75,10.2,1369,51.2,63,7340.1,0.0374,0,1,0,195.6,FR-Lyon,6024
27.55,37.75,10.2,1356,65.3,66,9272.6,0.0481,1,0,1,192.4,FR-Lyon,6025
27.55,37.85,10.3,1336,53.3,68,7456.97,0.0399,1,0,0,192.6,FR-Toulouse,6026
27.55,37.85,10.3,1403,48.3,70,7096.32,0.0344,1,0,0,195.4,ES-Barcelone,6027
27.55,37.85,10.3,1413,44.3,72,6555.03,0.0313,0,1,0,180.5,FR-Lyon,6028
27.45,37.75,10.3,1472,47.6,75,7337.42,0.0323,1,0,0,175.2,ES-Madrid,6029
27.55,37.65,10.1,1452,47.9,77,7283.34,0.033,0,1,0,180.1,FR-Lyon,6030
27.45,37.55,10.1,1397,53.7,80,7855.96,0.0384,1,0,0,171.8,FR-Nantes,6031
27.45,37.55,10.1,1455,40.6,82,6186.11,0.0279,1,0,0,175.9,FR-Toulouse,6032
27.55,37.65,10.1,1754,27.7,84,5087.89,0.0158,1,0,0,178.5,ES-Madrid,6033
27.45,37.75,10.3,1471,37.9,86,5838.22,0.0257,1,0,0,169.5,FR-Lyon,6034
27.45,37.65,10.2,1389,48.1,88,6996.42,0.0346,0,1,0,164.9,FR-Nantes,6035
27.45,37.75,10.3,1702,30.3,91,5400.46,0.0178,0,1,0,169.3,FR-Lyon,6036
27.45,37.85,10.4,1401,54.6,94,8010.5,0.0389,0,1,0,170.3,ES-Madrid,6037
27.55,37.95,10.4,1426,46.2,97,6899.06,0.0324,1,0,0,154.5,ES-Barcelone,6038
27.55,37.85,10.3,1496,38.3,99,6000.11,0.0256,1,0,0,165.1,FR-Lyon,6039
27.45,37.75,10.3,1433,42.6,101,6392.7,0.0297,1,0,0,163.1,ES-Barcelone,6040
27.55,37.95,10.4,1438,46.6,103,7017.35,0.0324,0,1,0,161.8,FR-Nantes,6041
27.55,37.85,10.3,1418,49.3,106,7320.69,0.0347,0,1,0,160.1,FR-Lyon,6042
27.65,37.85,10.2,1580,36.6,109,6055.73,0.0231,0,1,0,162.0,FR-Toulouse,6043
27.55,37.75,10.2,1468,41.8,112,6425.86,0.0285,0,1,0,146.2,FR-Lyon,6044
27.65,37.75,10.1,1522,41.7,115,6646.29,0.0274,0,1,0,145.5,ES-Madrid,6045
27.65,37.75,10.1,1311,55.8,118,7660.65,0.0425,1,0,0,139.9,ES-Madrid,6046
27.75,37.85,10.1,1316,56.5,120,7786.33,0.0429,1,0,0,140.0,FR-Lyon,6047
27.75,37.85,10.1,1853,23.6,122,4579.48,0.0127,0,0,0,145.7,FR-Nantes,6048
27.75,37.85,10.1,1556,38.8,127,6322.22,0.0249,0,1,0,126.3,ES-Madrid,6049
27.75,37.85,10.1,1567,34.3,130,5628.49,0.0219,0,1,0,125.7,ES-Barcelone,6050
27.75,37.95,10.2,1546,37.7,133,6103.51,0.0244,0,1,0,133.9,FR-Nantes,6051
27.75,37.85,10.1,1382,51.2,136,7409.8,0.037,1,0,0,129.1,ES-Barcelone,6052
27.75,37.85,10.1,2003,20.2,138,4237.02,0.0101,1,0,0,120.2,FR-Nantes,6053
27.65,37.75,10.1,1748,29.9,140,5473.2,0.0171,1,0,0,124.3,FR-Toulouse,6054
27.55,37.65,10.1,1518,40.1,142,6374.48,0.0264,0,0,0,119.7,ES-Madrid,6055
27.55,37.65,10.1,1475,42.0,147,6487.39,0.0285,1,0,0,120.5,FR-Nantes,6056
27.65,37.65,10.0,1634,29.2,149,4996.47,0.0179,1,0,0,111.4,FR-Nantes,6057
27.65,37.65,10.0,1689,32.9,151,5819.08,0.0195,1,0,0,114.1,FR-Nantes,6058
27.75,37.75,10.0,1636,35.3,153,6047.65,0.0216,0,1,0,120.2,ES-Madrid,6059
27.75,37.85,10.1,2235,15.8,156,3697.97,0.0071,1,0,0,107.0,ES-Madrid,6060
27.85,37.95,10.1,1615,35.6,158,6020.76,0.022,1,0,0,102.2,FR-Toulouse,6061
27.95,37.95,10.0,1618,29.5,160,4998.38,0.0182,0,0,0,103.6,FR-Toulouse,6062
27.95,38.05,10.1,1407,53.0,165,7809.06,0.0376,0,1,0,93.2,FR-Nantes,6063
27.95,37.95,10.0,1450,43.3,168,6574.83,0.0298,1,0,0,103.9,FR-Nantes,6064
27.95,37.95,10.0,1889,23.8,170,4708.01,0.0126,1,0,0,90.9,FR-Lyon,6065
27.85,37.75,9.9,1568,38.2,172,6272.46,0.0243,1,0,0,86.6,ES-Madrid,6066
27.85,37.85,10.0,1804,25.8,174,4873.99,0.0143,1,0,0,81.8,FR-Nantes,6067
27.85,37.85,10.0,1582,37.5,176,6212.5,0.0237,1,0,0,89.5,FR-Toulouse,6068
27.85,37.75,9.9,2047,17.9,178,3837.07,0.0087,0,1,0,86.3,FR-Lyon,6069
27.75,37.75,10.0,1601,34.0,181,5700.32,0.0212,1,0,0,76.5,FR-Lyon,6070
27.75,37.75,10.0,1615,32.0,183,5411.92,0.0198,1,0,0,79.9,ES-Barcelone,6071
27.75,37.65,9.9,1452,43.6,185,6629.51,0.03,0,1,0,67.5,FR-Toulouse,6072
27.75,37.65,9.9,1695,30.2,188,5360.5,0.0178,0,1,0,72.9,FR-Lyon,6073
27.75,37.65,9.9,1790,26.2,191,4911.15,0.0146,0,1,0,71.3,FR-Nantes,6074
27.85,37.65,9.8,1533,39.3,194,6309.04,0.0256,0,1,0,74.5,FR-Toulouse,6075
27.85,37.75,9.9,1813,28.5,197,5410.92,0.0157,1,0,0,59.1,FR-Lyon,6076
27.85,37.75,9.9,1492,36.7,199,5734.08,0.0246,1,0,0,54.6,FR-Toulouse,6077
27.75,37.55,9.8,1479,43.3,201,6706.33,0.0293,1,0,0,54.5,FR-Nantes,6078
27.65,37.55,9.9,1339,59.1,203,8286.99,0.0441,1,0,1,50.3,FR-Nantes,6079
27.65,37.55,9.9,1371,44.7,205,6417.61,0.0326,0,1,0,61.7,FR-Toulouse,6080
27.75,37.55,9.8,1468,36.2,208,5564.98,0.0246,1,0,0,59.7,FR-Toulouse,6081
27.75,37.55,9.8,1517,41.7,210,6624.46,0.0275,1,0,0,51.6,ES-Barcelone,6082
27.75,37.55,9.8,1352,46.4,212,6569.36,0.0343,1,0,0,54.1,FR-Toulouse,6083
27.75,37.55,9.8,1389,50.0,214,7272.79,0.036,1,0,0,46.7,FR-Toulouse,6084
27.65,37.45,9.8,1505,36.2,0,5705.24,0.024,0,1,0,259.5,FR-Lyon,6085
27.75,37.45,9.7,1538,36.7,3,5910.86,0.0238,1,0,0,255.3,FR-Nantes,6086
27.75,37.65,9.9,1482,37.0,5,5742.2,0.0249,1,0,0,253.4,ES-Madrid,6087
27.75,37.65,9.9,1599,33.0,7,5525.75,0.0206,0,1,0,245.3,FR-Lyon,6088
27.75,37.65,9.9,1476,39.0,10,6028.09,0.0264,1,0,0,251.3,ES-Madrid,6089
27.75,37.55,9.8,1509,37.5,12,5925.83,0.0248,1,0,0,247.8,FR-Lyon,6090
27.75,37.65,9.9,1708,29.1,14,5204.87,0.017,1,0,0,249.7,FR-Toulouse,6091
27.75,37.55,9.8,1412,57.5,16,8502.2,0.0407,1,0,0,244.5,ES-Madrid,6092
27.75,37.55,9.8,1658,28.5,18,4948.32,0.0172,1,0,0,241.2,FR-Toulouse,6093
27.85,37.65,9.8,1375,57.2,20,8236.21,0.0416,1,0,0,235.6,FR-Nantes,6094
27.75,37.65,9.9,1402,48.1,22,7061.9,0.0343,0,1,0,238.4,FR-Lyon,6095
27.75,37.55,9.8,1452,47.3,25,7192.11,0.0326,0,1,0,238.7,ES-Madrid,6096
27.65,37.55,9.9,1483,40.8,28,6336.22,0.0275,0,1,0,226.3,FR-Lyon,6097
27.75,37.65,9.9,1477,38.4,31,5939.37,0.026,0,0,0,229.4,ES-Barcelone,6098
27.65,37.55,9.9,1924,22.4,36,4513.17,0.0116,0,1,0,225.2,FR-Lyon,6099
27.75,37.55,9.8,1609,28.7,39,4835.78,0.0178,0,0,0,217.4,ES-Barcelone,6100
27.65,37.55,9.9,1886,21.1,44,4167.28,0.0112,0,1,0,213.1,FR-Toulouse,6101
27.55,37.45,9.9,1616,29.6,47,5009.12,0.0183,1,0,0,214.2,ES-Madrid,6102
27.55,37.55,10.0,1442,43.2,49,6523.45,0.0299,1,0,0,205.3,FR-Toulouse,6103
27.65,37.65,10.0,1407,45.1,51,6645.07,0.032,1,0,0,210.7,ES-Barcelone,6104
27.65,37.65,10.0,1461,41.3,53,6318.72,0.0282,0,1,0,202.5,FR-Lyon,6105
27.65,37.75,10.1,1522,46.2,56,7363.52,0.0303,0,1,0,209.3,FR-Lyon,6106
27.75,37.85,10.1,1432,48.1,59,7213.01,0.0336,1,0,0,212.7,FR-Nantes,6107
27.75,37.85,10.1,1438,49.0,61,7378.76,0.0341,1,0,0,194.7,FR-Lyon,6108
27.65,37.75,10.1,1678,28.1,63,4937.72,0.0167,0,1,0,199.7,FR-Lyon,6109
27.65,37.75,10.1,1514,38.7,66,6135.72,0.0255,0,1,0,190.4,ES-Barcelone,6110
27.55,37.65,10.1,1534,41.3,69,6634.44,0.0269,1,0,0,196.2,ES-Barcelone,6111
27.55,37.65,10.1,1486,41.2,71,6411.28,0.0277,0,1,0,182.7,FR-Toulouse,6112
27.55,37.65,10.1,1925,22.0,74,4434.88,0.0114,1,0,0,188.4,ES-Barcelone,6113
27.55,37.65,10.1,1724,30.0,76,5416.11,0.0174,0,1,0,179.6,FR-Nantes,6114
27.65,37.65,10.0,1549,35.5,79,5758.49,0.0229,0,1,0,180.0,FR-Toulouse,6115
27.65,37.75,10.1,1457,47.7,82,7277.91,0.0327,1,0,0,172.8,ES-Madrid,6116
27.65,37.75,10.1,1453,43.9,84,6679.73,0.0302,1,0,0,180.1,ES-Madrid,6117
27.65,37.85,10.2,1578,44.4,86,7337.0,0.0281,1,0,0,169.8,ES-Barcelone,6118
27.75,37.95,10.2,1325,61.4,88,8519.48,0.0463,0,1,0,174.8,FR-Toulouse,6119
27.75,37.95,10.2,1471,39.3,91,6053.88,0.0267,1,0,0,167.3,ES-Madrid,6120
27.75,38.05,10.3,1472,40.0,93,6165.9,0.0272,0,1,0,166.4,FR-Lyon,6121
27.75,37.95,10.2,1457,37.4,96,5706.37,0.0257,1,0,0,164.7,FR-Lyon,6122
27.85,37.85,10.0,1402,55.3,98,8118.99,0.0394,1,0,0,158.2,FR-Lyon,6123
27.75,37.75,10.0,1477,41.5,100,6418.85,0.0281,1,0,0,161.1,ES-Barcelone,6124
27.75,37.75,10.0,1727,30.1,102,5443.62,0.0174,0,1,0,165.7,ES-Madrid,6125
27.75,37.75,10.0,1995,20.2,105,4220.1,0.0101,1,0,0,151.1,ES-Madrid,6126
27.75,37.75,10.0,1370,52.5,107,7531.97,0.0383,1,0,0,158.9,FR-Nantes,6127
27.75,37.75,10.0,1228,66.4,109,8538.77,0.054,1,0,0,158.5,FR-Toulouse,6128
27.75,37.85,10.1,1499,38.0,111,5965.05,0.0253,1,0,0,144.9,FR-Lyon,6129
27.85,37.85,10.0,1508,46.9,113,7406.33,0.0311,0,1,0,139.7,FR-Toulouse,6130
27.85,37.75,9.9,1473,44.2,116,6817.95,0.03,1,0,0,145.5,FR-Toulouse,6131
27.85,37.85,10.0,1640,37.6,118,6457.44,0.0229,0,0,0,139.3,ES-Madrid,6132
27.95,37.95,10.0,1429,42.5,123,6359.89,0.0297,1,0,0,146.3,FR-Nantes,6133
27.95,37.95,10.0,1470,40.9,125,6296.07,0.0278,1,0,0,135.2,FR-Lyon,6134
27.85,37.85,10.0,1581,37.0,127,6125.79,0.0234,1,0,0,129.0,FR-Lyon,6135
27.85,37.75,9.9,1740,28.9,129,5265.94,0.0166,1,0,0,125.3,FR-Lyon,6136
27.75,37.65,9.9,1390,40.6,131,5909.75,0.0292,0,0,0,134.4,FR-Toulouse,6137
27.75,37.65,9.9,1988,19.7,136,4101.2,0.0099,0,1,0,121.1,ES-Barcelone,6138
27.65,37.55,9.9,1452,43.0,139,6538.28,0.0296,0,1,0,121.2,FR-Nantes,6139
27.65,37.55,9.9,1586,33.4,142,5547.26,0.021,1,0,0,122.8,ES-Madrid,6140
27.65,37.55,9.9,1589,34.3,144,5707.51,0.0216,1,0,0,113.6,FR-Nantes,6141
27.65,37.65,10.0,1486,45.7,146,7111.54,0.0307,1,0,0,113.8,FR-Toulouse,6142
27.75,37.75,10.0,1755,27.9,148,5127.55,0.0159,1,0,0,111.9,FR-Lyon,6143
27.85,37.75,9.9,1575,34.6,150,5706.7,0.022,0,1,0,113.4,ES-Barcelone,6144
27.95,37.95,10.0,1615,37.7,153,6375.91,0.0233,0,1,0,110.0,ES-Madrid,6145
27.95,37.95,10.0,1436,41.8,156,6285.78,0.0291,0,1,0,102.9,FR-Lyon,6146
27.95,37.95,10.0,1470,40.6,159,6249.88,0.0276,0,1,0,101.3,FR-Nantes,6147
27.95,37.95,10.0,2089,19.8,162,4331.44,0.0095,0,1,0,96.1,FR-Nantes,6148
27.95,38.05,10.1,1564,37.0,165,6059.92,0.0236,1,0,0,87.6,FR-Nantes,6149
27.85,37.95,10.1,1420,47.4,167,7048.48,0.0334,0,1,0,94.3,ES-Barcelone,6150
27.95,37.95,10.0,1711,29.1,170,5214.01,0.017,1,0,0,99.5,FR-Nantes,6151
27.95,38.05,10.1,1555,35.3,172,5748.22,0.0227,1,0,0,83.6,FR-Nantes,6152
27.95,37.95,10.0,1592,35.7,174,5951.68,0.0224,0,1,0,82.1,FR-Lyon,6153
27.85,37.95,10.1,1236,64.4,177,8335.52,0.0521,1,0,1,78.6,FR-Lyon,6154
27.85,37.75,9.9,1765,24.2,179,4472.89,0.0137,0,1,0,84.6,FR-Lyon,6155
27.85,37.85,10.0,1634,31.2,182,5338.7,0.0191,1,0,0,80.2,FR-Lyon,6156
27.95,37.95,10.0,1508,41.5,184,6553.57,0.0275,1,0,0,75.2,ES-Madrid,6157
27.95,38.05,10.1,1774,29.6,186,5498.88,0.0167,1,0,0,69.4,ES-Madrid,6158
27.95,37.85,9.9,1677,29.1,188,5110.4,0.0173,1,0,0,72.5,FR-Lyon,6159
27.85,37.85,10.0,1399,58.0,190,8497.17,0.0414,1,0,1,62.2,ES-Madrid,6160
27.85,37.75,9.9,1570,34.0,192,5589.94,0.0216,1,0,0,68.7,FR-Lyon,6161
27.85,37.75,9.9,1479,44.3,194,6861.21,0.0299,1,0,0,70.4,FR-Toulouse,6162
27.85,37.65,9.8,1558,34.9,196,5694.05,0.0224,1,0,0,57.7,FR-Lyon,6163
27.65,37.55,9.9,1358,48.1,198,6840.27,0.0354,1,0,0,54.3,FR-Toulouse,6164
27.75,37.55,9.8,1656,30.7,200,5323.87,0.0185,0,0,0,67.9,FR-Toulouse,6165
27.75,37.55,9.8,1523,35.8,205,5709.68,0.0235,1,0,0,51.9,FR-Nantes,6166
27.75,37.55,9.8,1403,40.6,207,5965.03,0.0289,0,0,0,58.7,FR-Toulouse,6167
27.75,37.55,9.8,1362,51.6,212,7359.62,0.0379,0,1,0,47.2,ES-Barcelone,6168
27.55,37.45,9.9,1778,27.1,215,5045.8,0.0152,0,1,0,44.2,FR-Lyon,6169
27.55,37.35,9.8,1448,38.2,218,5792.43,0.0264,1,0,0,44.2,FR-Lyon,6170
27.65,37.35,9.7,1559,40.1,220,6546.65,0.0257,0,0,0,35.6,FR-Lyon,6171
27.65,37.45,9.8,1416,42.2,225,6257.55,0.0298,1,0,0,35.7,FR-Nantes,6172
27.65,37.45,9.8,1577,37.9,227,6258.92,0.024,1,0,1,31.1,FR-Lyon,6173
