Timestamp,Machine ID,Material Category,Material Name,Quantity Used (kg),Recycled Material (%),Energy Consumption (kWh),Production Output (Units),Defect Rate (%)
2025-05-18 05:35:00,M002,Finished Material,Circuit Board,101.1,0.0,100.71,197,0.78
2025-05-18 05:40:00,M009,Raw Material,Aluminum,163.24,0.0,128.74,685,4.86
2025-05-18 05:45:00,M001,Hazardous Material,Solvent,149.88,0.0,129.43,119,0.74
2025-05-18 05:50:00,M007,Process Additive,Catalyst,176.54,0.0,145.92,320,4.14
2025-05-18 05:55:00,M006,Recycled Material,Scrap Steel,111.48,20.13,179.03,642,0.67
2025-05-18 06:00:00,M002,Finished Material,Circuit Board,174.37,0.0,102.67,862,2.36
2025-05-18 06:05:00,M010,Raw Material,Cotton,57.0,0.0,109.52,632,3.88
2025-05-18 06:10:00,M009,Finished Material,Packaging,162.77,0.0,130.03,830,3.53
2025-05-18 06:15:00,M007,Hazardous Material,Lead-Based Alloy,74.63,0.0,139.85,960,3.97
2025-05-18 06:20:00,M001,Hazardous Material,Lead-Based Alloy,90.94,0.0,112.56,258,3.36
2025-05-18 06:25:00,M007,Recycled Material,Reprocessed Plastics,131.12,43.26,192.06,280,3.08
2025-05-18 06:30:00,M006,Raw Material,Cotton,169.77,0.0,160.78,375,4.06
2025-05-18 06:35:00,M007,Process Additive,Coolant,69.98,0.0,136.51,469,3.38
2025-05-18 06:40:00,M002,Hazardous Material,Lead-Based Alloy,125.32,0.0,133.61,700,1.36
2025-05-18 06:45:00,M008,Hazardous Material,Solvent,50.52,0.0,190.33,141,0.97
2025-05-18 06:50:00,M006,Intermediate Material,Sheet Metal,59.15,0.0,132.5,283,1.99
2025-05-18 06:55:00,M004,Raw Material,Aluminum,68.75,0.0,169.18,779,4.76
2025-05-18 07:00:00,M005,Process Additive,Industrial Oil,192.95,0.0,124.55,553,1.11
2025-05-18 07:05:00,M001,Hazardous Material,Lead-Based Alloy,199.86,0.0,135.37,893,4.1
2025-05-18 07:10:00,M001,Finished Material,Machine Component,84.07,0.0,90.38,627,1.71
2025-05-18 07:15:00,M003,Process Additive,Coolant,109.96,0.0,137.44,225,0.63
2025-05-18 07:20:00,M009,Intermediate Material,Plastic Resin,164.01,0.0,148.97,125,0.31
2025-05-18 07:25:00,M006,Intermediate Material,Plastic Resin,158.5,0.0,172.05,714,4.65
2025-05-18 07:30:00,M004,Intermediate Material,Plastic Resin,115.17,0.0,106.05,364,0.65
2025-05-18 07:35:00,M009,Process Additive,Catalyst,110.04,0.0,172.8,889,2.6
2025-05-18 07:40:00,M008,Intermediate Material,Sheet Metal,124.59,0.0,101.21,445,3.75
2025-05-18 07:45:00,M004,Raw Material,Steel,84.96,0.0,107.53,582,4.12
2025-05-18 07:50:00,M001,Raw Material,Polypropylene,71.39,0.0,104.91,134,1.02
2025-05-18 07:55:00,M008,Raw Material,Polypropylene,79.63,0.0,107.99,879,0.98
2025-05-18 08:00:00,M002,Finished Material,Packaging,130.61,0.0,177.28,315,2.67
2025-05-18 08:05:00,M006,Recycled Material,Scrap Steel,69.18,32.28,186.9,740,4.61
2025-05-18 08:10:00,M005,Recycled Material,Scrap Steel,115.98,29.62,176.11,757,3.13
2025-05-18 08:15:00,M002,Recycled Material,Reprocessed Plastics,135.71,19.28,81.99,768,3.14
2025-05-18 08:20:00,M005,Process Additive,Catalyst,103.48,0.0,116.29,951,3.46
2025-05-18 08:25:00,M002,Process Additive,Coolant,149.85,0.0,144.73,327,2.32
2025-05-18 08:30:00,M003,Recycled Material,Reprocessed Plastics,54.52,10.31,97.46,943,2.25
2025-05-18 08:35:00,M010,Recycled Material,Reprocessed Plastics,142.51,13.15,195.39,638,4.96
2025-05-18 08:40:00,M004,Finished Material,Packaging,55.7,0.0,152.39,728,4.55
2025-05-18 08:45:00,M008,Finished Material,Packaging,127.68,0.0,106.12,316,0.4
2025-05-18 08:50:00,M006,Raw Material,Aluminum,74.75,0.0,151.26,483,3.79
2025-05-18 08:55:00,M007,Process Additive,Coolant,166.91,0.0,161.71,844,0.15
2025-05-18 09:00:00,M006,Raw Material,Cotton,115.39,0.0,185.23,854,3.25
2025-05-18 09:05:00,M007,Finished Material,Packaging,165.11,0.0,128.39,568,1.12
2025-05-18 09:10:00,M005,Recycled Material,Reprocessed Plastics,120.65,43.54,179.46,690,3.39
2025-05-18 09:15:00,M007,Intermediate Material,Sheet Metal,133.93,0.0,123.0,730,0.45
2025-05-18 09:20:00,M001,Intermediate Material,Textiles,100.24,0.0,117.25,977,2.35
2025-05-18 09:25:00,M003,Intermediate Material,Sheet Metal,98.79,0.0,147.92,510,1.21
2025-05-18 09:30:00,M008,Process Additive,Industrial Oil,135.91,0.0,198.29,333,2.98
2025-05-18 09:35:00,M005,Hazardous Material,Solvent,187.54,0.0,114.68,305,2.78
2025-05-18 09:40:00,M006,Process Additive,Catalyst,92.9,0.0,123.48,897,3.31
2025-05-18 09:45:00,M006,Intermediate Material,Sheet Metal,120.49,0.0,141.63,322,0.16
2025-05-18 09:50:00,M003,Finished Material,Circuit Board,52.36,0.0,97.58,926,4.72
2025-05-18 09:55:00,M004,Recycled Material,Reprocessed Plastics,83.22,37.15,100.13,853,1.95
2025-05-18 10:00:00,M008,Intermediate Material,Textiles,155.67,0.0,102.31,847,1.02
2025-05-18 10:05:00,M009,Recycled Material,Reprocessed Plastics,134.64,29.92,87.84,783,1.96
2025-05-18 10:10:00,M002,Hazardous Material,Lead-Based Alloy,55.01,0.0,81.25,661,2.6
2025-05-18 10:15:00,M007,Finished Material,Packaging,53.44,0.0,133.08,979,3.73
2025-05-18 10:20:00,M007,Process Additive,Coolant,188.6,0.0,133.67,887,2.79
2025-05-18 10:25:00,M010,Finished Material,Packaging,79.66,0.0,136.28,465,3.07
2025-05-18 10:30:00,M005,Raw Material,Cotton,198.76,0.0,175.4,905,4.08
2025-05-18 10:35:00,M001,Hazardous Material,Lead-Based Alloy,124.35,0.0,190.21,399,4.58
2025-05-18 10:40:00,M006,Finished Material,Packaging,66.12,0.0,114.27,869,2.45
2025-05-18 10:45:00,M004,Finished Material,Machine Component,112.77,0.0,195.36,955,1.5
2025-05-18 10:50:00,M008,Intermediate Material,Textiles,194.06,0.0,108.06,551,3.84
2025-05-18 10:55:00,M001,Finished Material,Packaging,98.84,0.0,140.14,686,0.15
2025-05-18 11:00:00,M006,Recycled Material,Reprocessed Plastics,101.72,49.37,146.38,553,2.71
2025-05-18 11:05:00,M005,Finished Material,Machine Component,116.38,0.0,151.21,871,2.7
2025-05-18 11:10:00,M004,Recycled Material,Reprocessed Plastics,86.83,13.2,85.21,939,2.02
2025-05-18 11:15:00,M006,Hazardous Material,Lead-Based Alloy,125.5,0.0,127.41,864,1.62
2025-05-18 11:20:00,M003,Intermediate Material,Sheet Metal,126.73,0.0,148.48,705,4.14
2025-05-18 11:25:00,M007,Process Additive,Coolant,170.33,0.0,194.28,269,1.33
2025-05-18 11:30:00,M004,Process Additive,Industrial Oil,103.75,0.0,143.41,709,1.65
2025-05-18 11:35:00,M002,Intermediate Material,Sheet Metal,152.9,0.0,126.67,942,1.18
2025-05-18 11:40:00,M008,Raw Material,Steel,128.17,0.0,85.4,438,4.34
2025-05-18 11:45:00,M007,Hazardous Material,Solvent,107.26,0.0,80.08,406,2.94
2025-05-18 11:50:00,M001,Intermediate Material,Plastic Resin,110.35,0.0,132.96,570,2.15
2025-05-18 11:55:00,M010,Raw Material,Steel,113.9,0.0,102.35,218,4.06
2025-05-18 12:00:00,M001,Intermediate Material,Textiles,136.18,0.0,161.67,815,1.57
2025-05-18 12:05:00,M006,Hazardous Material,Solvent,156.52,0.0,165.31,818,0.35
2025-05-18 12:10:00,M010,Finished Material,Circuit Board,56.36,0.0,179.43,225,1.57
2025-05-18 12:15:00,M010,Intermediate Material,Sheet Metal,82.5,0.0,95.72,656,2.08
2025-05-18 12:20:00,M007,Raw Material,Steel,172.24,0.0,141.87,423,3.75
2025-05-18 12:25:00,M001,Intermediate Material,Textiles,100.81,0.0,182.55,297,3.95
2025-05-18 12:30:00,M001,Raw Material,Steel,60.29,0.0,182.67,930,1.77
2025-05-18 12:35:00,M008,Raw Material,Steel,186.68,0.0,147.07,494,3.74
2025-05-18 12:40:00,M002,Hazardous Material,Solvent,141.14,0.0,172.49,218,0.95
2025-05-18 12:45:00,M007,Finished Material,Packaging,106.05,0.0,185.25,444,0.6
2025-05-18 12:50:00,M002,Finished Material,Packaging,171.58,0.0,106.71,690,2.06
2025-05-18 12:55:00,M008,Raw Material,Cotton,169.24,0.0,139.09,594,0.04
2025-05-18 13:00:00,M001,Finished Material,Machine Component,141.55,0.0,97.71,971,1.02
2025-05-18 13:05:00,M003,Hazardous Material,Solvent,52.59,0.0,190.21,818,0.51
2025-05-18 13:10:00,M007,Raw Material,Aluminum,194.43,0.0,106.4,932,0.7
2025-05-18 13:15:00,M004,Process Additive,Catalyst,102.95,0.0,195.41,143,2.81
2025-05-18 13:20:00,M005,Raw Material,Steel,191.55,0.0,179.22,589,4.36
2025-05-18 13:25:00,M002,Recycled Material,Reprocessed Plastics,104.48,27.78,126.24,833,2.24
2025-05-18 13:30:00,M009,Raw Material,Cotton,109.91,0.0,88.2,285,4.53
2025-05-18 13:35:00,M003,Finished Material,Circuit Board,147.45,0.0,190.02,497,2.96
2025-05-18 13:40:00,M006,Raw Material,Cotton,97.7,0.0,160.85,272,0.55
2025-05-18 13:45:00,M009,Recycled Material,Scrap Steel,174.72,3.17,89.82,224,3.34
2025-05-18 13:50:00,M003,Finished Material,Packaging,146.76,0.0,107.6,795,3.07
2025-05-18 13:55:00,M010,Intermediate Material,Sheet Metal,58.89,0.0,118.95,697,4.37
2025-05-18 14:00:00,M009,Recycled Material,Scrap Steel,58.94,39.4,106.54,909,1.42
2025-05-18 14:05:00,M006,Hazardous Material,Solvent,133.25,0.0,162.5,817,3.03
2025-05-18 14:10:00,M002,Raw Material,Cotton,144.99,0.0,148.49,514,4.3
2025-05-18 14:15:00,M001,Process Additive,Coolant,54.63,0.0,99.59,166,0.7
2025-05-18 14:20:00,M001,Intermediate Material,Plastic Resin,50.88,0.0,94.69,904,1.37
2025-05-18 14:25:00,M002,Finished Material,Packaging,165.3,0.0,110.38,865,3.98
2025-05-18 14:30:00,M007,Raw Material,Steel,153.77,0.0,139.95,204,1.28
2025-05-18 14:35:00,M009,Intermediate Material,Plastic Resin,113.73,0.0,119.08,387,2.83
2025-05-18 14:40:00,M006,Raw Material,Cotton,51.73,0.0,161.61,970,3.7
2025-05-18 14:45:00,M009,Raw Material,Cotton,174.15,0.0,163.08,567,1.31
2025-05-18 14:50:00,M007,Recycled Material,Scrap Steel,152.64,31.88,189.75,456,2.86
2025-05-18 14:55:00,M001,Recycled Material,Reprocessed Plastics,71.25,49.14,89.38,246,3.33
2025-05-18 15:00:00,M001,Process Additive,Catalyst,103.86,0.0,191.59,766,2.22
2025-05-18 15:05:00,M007,Intermediate Material,Plastic Resin,177.2,0.0,160.94,742,2.67
2025-05-18 15:10:00,M008,Recycled Material,Reprocessed Plastics,140.72,43.91,176.77,299,0.22
2025-05-18 15:15:00,M007,Process Additive,Coolant,70.85,0.0,197.65,510,0.62
2025-05-18 15:20:00,M005,Finished Material,Packaging,106.3,0.0,142.25,696,4.53
2025-05-18 15:25:00,M003,Finished Material,Machine Component,69.42,0.0,176.8,497,0.42
2025-05-18 15:30:00,M007,Recycled Material,Scrap Steel,165.31,27.01,132.25,886,0.95
2025-05-18 15:35:00,M010,Hazardous Material,Lead-Based Alloy,90.51,0.0,192.95,997,2.74
2025-05-18 15:40:00,M007,Recycled Material,Scrap Steel,68.74,18.48,98.89,609,3.73
2025-05-18 15:45:00,M005,Raw Material,Aluminum,59.44,0.0,123.67,609,4.76
2025-05-18 15:50:00,M004,Raw Material,Aluminum,98.34,0.0,112.82,307,1.7
2025-05-18 15:55:00,M006,Finished Material,Machine Component,174.67,0.0,80.08,428,3.73
2025-05-18 16:00:00,M009,Hazardous Material,Solvent,140.03,0.0,185.43,563,0.9
2025-05-18 16:05:00,M006,Raw Material,Polypropylene,165.91,0.0,80.99,468,4.54
2025-05-18 16:10:00,M004,Process Additive,Industrial Oil,165.13,0.0,102.61,221,2.58
2025-05-18 16:15:00,M006,Recycled Material,Scrap Steel,99.41,48.03,154.84,395,3.32
2025-05-18 16:20:00,M004,Intermediate Material,Sheet Metal,158.84,0.0,165.33,106,3.02
2025-05-18 16:25:00,M003,Hazardous Material,Solvent,187.46,0.0,186.69,331,3.63
2025-05-18 16:30:00,M005,Finished Material,Packaging,169.82,0.0,113.72,131,4.04
2025-05-18 16:35:00,M009,Recycled Material,Scrap Steel,89.79,45.35,182.97,797,4.21
2025-05-18 16:40:00,M008,Recycled Material,Scrap Steel,153.38,15.19,170.76,198,4.64
2025-05-18 16:45:00,M007,Hazardous Material,Lead-Based Alloy,84.21,0.0,106.04,737,4.7
2025-05-18 16:50:00,M009,Raw Material,Steel,147.97,0.0,195.21,923,3.41
2025-05-18 16:55:00,M007,Intermediate Material,Plastic Resin,74.39,0.0,129.01,574,2.6
2025-05-18 17:00:00,M010,Recycled Material,Scrap Steel,151.89,18.08,136.82,389,3.88
2025-05-18 17:05:00,M006,Intermediate Material,Plastic Resin,81.98,0.0,164.27,614,2.61
2025-05-18 17:10:00,M009,Intermediate Material,Sheet Metal,162.35,0.0,199.06,943,3.13
2025-05-18 17:15:00,M006,Process Additive,Coolant,162.18,0.0,95.39,429,1.01
2025-05-18 17:20:00,M002,Raw Material,Cotton,195.5,0.0,161.55,875,0.93
2025-05-18 17:25:00,M001,Process Additive,Industrial Oil,197.74,0.0,110.21,474,1.15
2025-05-18 17:30:00,M009,Intermediate Material,Textiles,194.33,0.0,99.06,368,2.21
2025-05-18 17:35:00,M008,Recycled Material,Reprocessed Plastics,187.26,35.43,143.87,653,2.73
2025-05-18 17:40:00,M008,Process Additive,Coolant,156.02,0.0,179.34,557,0.4
2025-05-18 17:45:00,M003,Raw Material,Cotton,97.01,0.0,88.67,962,4.11
2025-05-18 17:50:00,M007,Hazardous Material,Solvent,140.63,0.0,92.33,895,3.75
2025-05-18 17:55:00,M003,Recycled Material,Scrap Steel,64.29,32.74,137.69,402,3.56
2025-05-18 18:00:00,M002,Process Additive,Coolant,82.98,0.0,156.27,224,0.08
2025-05-18 18:05:00,M007,Raw Material,Polypropylene,188.3,0.0,122.66,705,3.94
2025-05-18 18:10:00,M010,Recycled Material,Reprocessed Plastics,102.88,23.07,112.55,309,1.07
2025-05-18 18:15:00,M010,Hazardous Material,Solvent,64.5,0.0,94.7,971,1.81
2025-05-18 18:20:00,M004,Intermediate Material,Plastic Resin,167.82,0.0,191.94,268,3.11
2025-05-18 18:25:00,M010,Recycled Material,Scrap Steel,63.84,37.5,169.56,910,3.17
2025-05-18 18:30:00,M004,Process Additive,Coolant,139.96,0.0,139.56,856,3.56
2025-05-18 18:35:00,M006,Hazardous Material,Solvent,144.03,0.0,168.04,636,2.53
2025-05-18 18:40:00,M008,Hazardous Material,Solvent,58.05,0.0,165.27,928,4.41
2025-05-18 18:45:00,M002,Process Additive,Catalyst,138.61,0.0,139.9,361,1.09
2025-05-18 18:50:00,M007,Intermediate Material,Textiles,69.13,0.0,188.36,697,4.34
2025-05-18 18:55:00,M004,Intermediate Material,Sheet Metal,74.03,0.0,102.35,991,3.01
2025-05-18 19:00:00,M005,Hazardous Material,Lead-Based Alloy,189.41,0.0,132.68,396,2.25
2025-05-18 19:05:00,M002,Process Additive,Catalyst,191.27,0.0,168.54,637,1.09
2025-05-18 19:10:00,M007,Hazardous Material,Solvent,96.45,0.0,136.59,979,2.48
2025-05-18 19:15:00,M001,Recycled Material,Scrap Steel,83.18,19.25,183.16,880,1.77
2025-05-18 19:20:00,M001,Raw Material,Cotton,106.64,0.0,166.05,265,4.27
2025-05-18 19:25:00,M009,Intermediate Material,Sheet Metal,179.82,0.0,101.72,803,3.23
2025-05-18 19:30:00,M003,Raw Material,Aluminum,178.81,0.0,140.41,985,4.79
2025-05-18 19:35:00,M003,Recycled Material,Reprocessed Plastics,164.38,6.68,111.37,909,1.08
2025-05-18 19:40:00,M004,Intermediate Material,Sheet Metal,185.95,0.0,166.63,468,3.22
2025-05-18 19:45:00,M007,Hazardous Material,Lead-Based Alloy,149.34,0.0,84.4,511,2.0
2025-05-18 19:50:00,M007,Raw Material,Polypropylene,131.46,0.0,198.62,196,0.91
2025-05-18 19:55:00,M005,Finished Material,Machine Component,80.84,0.0,120.81,930,3.64
2025-05-18 20:00:00,M010,Hazardous Material,Lead-Based Alloy,66.87,0.0,142.5,416,4.91
2025-05-18 20:05:00,M007,Process Additive,Industrial Oil,73.1,0.0,111.37,221,0.15
2025-05-18 20:10:00,M007,Finished Material,Circuit Board,120.15,0.0,161.87,585,3.79
2025-05-18 20:15:00,M001,Process Additive,Catalyst,156.55,0.0,192.56,908,1.88
2025-05-18 20:20:00,M009,Raw Material,Steel,153.39,0.0,167.19,693,1.75
2025-05-18 20:25:00,M006,Finished Material,Packaging,170.97,0.0,165.17,686,4.66
2025-05-18 20:30:00,M003,Raw Material,Aluminum,124.95,0.0,170.56,206,1.04
2025-05-18 20:35:00,M007,Intermediate Material,Textiles,109.08,0.0,149.14,281,2.44
2025-05-18 20:40:00,M008,Recycled Material,Reprocessed Plastics,121.44,18.31,105.15,907,2.79
2025-05-18 20:45:00,M002,Intermediate Material,Plastic Resin,63.39,0.0,110.82,709,0.36
2025-05-18 20:50:00,M006,Intermediate Material,Textiles,53.52,0.0,145.73,657,4.0
2025-05-18 20:55:00,M003,Recycled Material,Reprocessed Plastics,178.24,9.6,152.94,113,3.4
2025-05-18 21:00:00,M008,Recycled Material,Scrap Steel,104.5,1.38,91.28,183,1.12
2025-05-18 21:05:00,M002,Process Additive,Coolant,128.85,0.0,80.03,389,0.92
2025-05-18 21:10:00,M004,Recycled Material,Reprocessed Plastics,124.91,7.81,88.95,699,3.02
2025-05-18 21:15:00,M002,Raw Material,Cotton,64.59,0.0,192.05,895,4.1
2025-05-18 21:20:00,M005,Recycled Material,Scrap Steel,96.78,31.44,176.09,717,2.85
2025-05-18 21:25:00,M002,Process Additive,Coolant,83.63,0.0,159.38,127,1.91
2025-05-18 21:30:00,M010,Hazardous Material,Solvent,119.27,0.0,107.74,562,0.91
2025-05-18 21:35:00,M001,Hazardous Material,Solvent,67.73,0.0,176.12,879,0.97
2025-05-18 21:40:00,M003,Recycled Material,Reprocessed Plastics,83.56,8.67,123.66,917,1.93
2025-05-18 21:45:00,M010,Recycled Material,Scrap Steel,184.37,45.56,154.45,580,0.52
2025-05-18 21:50:00,M006,Process Additive,Catalyst,116.59,0.0,103.46,886,4.38
2025-05-18 21:55:00,M008,Raw Material,Steel,67.34,0.0,120.28,794,3.09
2025-05-18 22:00:00,M008,Finished Material,Machine Component,80.84,0.0,177.0,847,4.18
2025-05-18 22:05:00,M007,Raw Material,Cotton,126.2,0.0,128.76,665,3.44
2025-05-18 22:10:00,M009,Recycled Material,Scrap Steel,55.24,37.81,121.16,719,2.37
2025-05-18 22:15:00,M006,Hazardous Material,Solvent,197.95,0.0,137.46,949,4.09
2025-05-18 22:20:00,M010,Process Additive,Industrial Oil,192.33,0.0,189.9,975,2.05
2025-05-18 22:25:00,M005,Recycled Material,Scrap Steel,75.23,10.04,138.8,959,2.46
2025-05-18 22:30:00,M007,Process Additive,Catalyst,109.06,0.0,184.63,370,3.68
2025-05-18 22:35:00,M009,Recycled Material,Reprocessed Plastics,107.75,12.96,150.0,371,4.86
2025-05-18 22:40:00,M002,Process Additive,Coolant,176.29,0.0,177.1,344,1.38
2025-05-18 22:45:00,M008,Process Additive,Coolant,147.17,0.0,166.03,232,1.27
2025-05-18 22:50:00,M006,Intermediate Material,Plastic Resin,124.27,0.0,152.06,105,2.8
2025-05-18 22:55:00,M005,Finished Material,Packaging,128.63,0.0,127.8,999,1.13
2025-05-18 23:00:00,M010,Process Additive,Coolant,181.63,0.0,108.44,924,4.07
2025-05-18 23:05:00,M005,Hazardous Material,Lead-Based Alloy,165.93,0.0,137.84,107,1.87
2025-05-18 23:10:00,M009,Intermediate Material,Sheet Metal,159.41,0.0,124.62,512,2.9
2025-05-18 23:15:00,M003,Finished Material,Packaging,68.13,0.0,128.85,488,1.51
2025-05-18 23:20:00,M009,Raw Material,Polypropylene,171.71,0.0,83.5,326,2.29
2025-05-18 23:25:00,M001,Process Additive,Industrial Oil,102.76,0.0,166.61,495,1.09
2025-05-18 23:30:00,M005,Raw Material,Polypropylene,65.5,0.0,176.26,1000,0.71
2025-05-18 23:35:00,M006,Hazardous Material,Lead-Based Alloy,180.4,0.0,134.23,695,2.16
2025-05-18 23:40:00,M004,Process Additive,Coolant,120.09,0.0,157.73,372,3.46
2025-05-18 23:45:00,M007,Recycled Material,Scrap Steel,87.15,42.54,194.2,597,0.98
2025-05-18 23:50:00,M010,Hazardous Material,Solvent,89.67,0.0,120.28,250,3.91
2025-05-18 23:55:00,M010,Process Additive,Industrial Oil,58.01,0.0,90.65,283,3.14
2025-05-19 00:00:00,M007,Raw Material,Cotton,170.63,0.0,93.22,994,2.98
2025-05-19 00:05:00,M002,Recycled Material,Reprocessed Plastics,196.51,13.12,185.74,587,2.83
2025-05-19 00:10:00,M008,Intermediate Material,Textiles,79.45,0.0,108.33,954,0.11
2025-05-19 00:15:00,M002,Process Additive,Coolant,82.24,0.0,118.57,982,3.28
2025-05-19 00:20:00,M005,Finished Material,Machine Component,129.22,0.0,105.24,449,0.11
2025-05-19 00:25:00,M006,Finished Material,Packaging,152.94,0.0,129.19,290,3.8
2025-05-19 00:30:00,M001,Finished Material,Machine Component,179.11,0.0,136.44,543,3.78
2025-05-19 00:35:00,M001,Recycled Material,Scrap Steel,145.48,45.72,145.01,222,4.71
2025-05-19 00:40:00,M010,Intermediate Material,Sheet Metal,182.46,0.0,127.9,197,4.31
2025-05-19 00:45:00,M010,Raw Material,Aluminum,78.14,0.0,135.41,472,2.99
2025-05-19 00:50:00,M010,Hazardous Material,Solvent,193.99,0.0,92.29,854,4.83
2025-05-19 00:55:00,M004,Recycled Material,Reprocessed Plastics,190.28,22.29,120.14,810,2.53
2025-05-19 01:00:00,M001,Recycled Material,Scrap Steel,163.77,31.4,170.46,965,3.21
2025-05-19 01:05:00,M002,Raw Material,Cotton,90.1,0.0,139.51,565,2.64
2025-05-19 01:10:00,M009,Finished Material,Packaging,95.21,0.0,143.71,375,2.56
2025-05-19 01:15:00,M004,Raw Material,Aluminum,88.15,0.0,180.97,459,2.31
2025-05-19 01:20:00,M007,Process Additive,Catalyst,92.71,0.0,161.41,988,1.46
2025-05-19 01:25:00,M005,Hazardous Material,Lead-Based Alloy,121.88,0.0,141.69,729,0.05
2025-05-19 01:30:00,M002,Recycled Material,Scrap Steel,168.78,39.29,176.43,362,1.23
2025-05-19 01:35:00,M002,Recycled Material,Reprocessed Plastics,161.63,16.28,154.9,948,1.33
2025-05-19 01:40:00,M005,Process Additive,Industrial Oil,132.62,0.0,159.08,423,4.98
2025-05-19 01:45:00,M010,Intermediate Material,Sheet Metal,79.99,0.0,102.34,740,0.17
2025-05-19 01:50:00,M006,Recycled Material,Scrap Steel,176.71,41.24,98.54,734,3.12
2025-05-19 01:55:00,M001,Raw Material,Polypropylene,73.84,0.0,180.01,764,0.19
2025-05-19 02:00:00,M003,Hazardous Material,Solvent,107.16,0.0,106.27,714,4.11
2025-05-19 02:05:00,M003,Intermediate Material,Plastic Resin,177.45,0.0,127.95,371,4.85
2025-05-19 02:10:00,M004,Raw Material,Cotton,139.59,0.0,151.18,922,1.77
2025-05-19 02:15:00,M001,Intermediate Material,Textiles,119.44,0.0,190.93,126,0.59
2025-05-19 02:20:00,M010,Process Additive,Industrial Oil,64.01,0.0,197.17,434,0.02
2025-05-19 02:25:00,M005,Intermediate Material,Sheet Metal,61.76,0.0,193.68,243,3.5
2025-05-19 02:30:00,M007,Hazardous Material,Lead-Based Alloy,171.16,0.0,86.66,641,4.37
2025-05-19 02:35:00,M001,Hazardous Material,Lead-Based Alloy,186.51,0.0,86.71,454,1.49
2025-05-19 02:40:00,M005,Finished Material,Machine Component,82.63,0.0,141.94,554,3.78
2025-05-19 02:45:00,M008,Hazardous Material,Solvent,182.75,0.0,150.43,638,4.71
2025-05-19 02:50:00,M003,Process Additive,Catalyst,99.43,0.0,161.59,342,2.63
2025-05-19 02:55:00,M002,Process Additive,Industrial Oil,130.37,0.0,138.32,980,3.39
2025-05-19 03:00:00,M009,Intermediate Material,Plastic Resin,189.77,0.0,182.23,700,1.78
2025-05-19 03:05:00,M002,Hazardous Material,Solvent,77.7,0.0,123.48,762,2.34
2025-05-19 03:10:00,M007,Hazardous Material,Lead-Based Alloy,100.48,0.0,120.61,142,1.22
2025-05-19 03:15:00,M009,Raw Material,Cotton,159.19,0.0,182.29,735,1.64
2025-05-19 03:20:00,M005,Process Additive,Catalyst,125.27,0.0,126.52,791,4.0
2025-05-19 03:25:00,M001,Finished Material,Machine Component,126.87,0.0,113.81,857,0.58
