piece_id,produit_id,type_piece,temp_air_K,temp_process_K,vitesse_rotation_rpm,couple_Nm,usure_outil_min,panne_machine,defaut_usure_outil,defaut_chaleur,defaut_puissance,defaut_surcharge,defaut_aleatoire,usine,temp_air_C,temp_process_C,delta_temp_C,puissance_W,ratio_couple_vitesse,nb_defauts
5505,L52684,L,302.8,312.2,1458,51.0,42,0,0,0,0,0,0,FR-Toulouse,29.65,39.05,9.4,7786.75,0.035,0
5506,L52685,L,302.8,312.2,1746,27.4,44,0,0,0,0,0,0,FR-Lyon,29.65,39.05,9.4,5009.83,0.0157,0
5507,L52686,L,302.9,312.2,1677,30.5,46,0,0,0,0,0,0,FR-Nantes,29.75,39.05,9.3,5356.26,0.0182,0
5508,L52687,L,302.8,312.1,1520,39.9,48,0,0,0,0,0,0,FR-Toulouse,29.65,38.95,9.3,6351.04,0.0262,0
5509,L52688,L,302.9,312.2,1367,55.1,50,0,0,0,0,0,0,FR-Toulouse,29.75,39.05,9.3,7887.67,0.0403,0
5510,L52689,L,302.8,312.2,1509,36.5,52,0,0,0,0,0,1,FR-Nantes,29.65,39.05,9.4,5767.81,0.0242,1
5511,L52690,L,302.8,312.1,1418,51.4,54,0,0,0,0,0,0,FR-Lyon,29.65,38.95,9.3,7632.52,0.0362,0
5512,L52691,L,302.8,312.1,1958,20.3,56,0,0,0,0,0,0,ES-Barcelone,29.65,38.95,9.3,4162.34,0.0104,0
5513,L52692,L,302.8,312.2,1682,30.9,58,0,0,0,0,0,0,ES-Barcelone,29.65,39.05,9.4,5442.68,0.0184,0
5514,M20373,M,302.8,312.2,1452,50.3,60,0,0,0,0,0,0,ES-Madrid,29.65,39.05,9.4,7648.27,0.0346,0
5515,L52694,L,302.7,312.0,1828,24.0,63,0,0,0,0,0,0,FR-Lyon,29.55,38.85,9.3,4594.27,0.0131,0
5516,H34929,H,302.7,312.0,1484,41.5,65,0,0,0,0,0,0,ES-Madrid,29.55,38.85,9.3,6449.27,0.0279,0
5517,L52696,L,302.6,312.0,1674,32.2,70,0,0,0,0,0,0,ES-Madrid,29.45,38.85,9.4,5644.69,0.0192,0
5518,L52697,L,302.6,311.9,1448,49.5,72,0,0,0,0,0,0,ES-Madrid,29.45,38.75,9.3,7505.89,0.0342,0
5519,M20378,M,302.5,311.8,2023,19.1,74,0,0,0,0,0,0,FR-Lyon,29.35,38.65,9.3,4046.3,0.0094,0
5520,L52699,L,302.5,311.9,1452,47.4,77,0,0,0,0,0,0,FR-Nantes,29.35,38.75,9.4,7207.32,0.0326,0
5521,M20380,M,302.6,312.0,1496,45.0,79,0,0,0,0,0,0,ES-Madrid,29.45,38.85,9.4,7049.73,0.0301,0
5522,L52701,L,302.6,311.9,1397,46.9,82,0,0,0,0,0,0,FR-Nantes,29.45,38.75,9.3,6861.17,0.0335,0
5523,L52702,L,302.6,311.9,1453,39.1,84,0,0,0,0,0,0,FR-Nantes,29.45,38.75,9.3,5949.37,0.0269,0
5524,M20383,M,302.5,311.9,1524,34.8,86,0,0,0,0,0,0,FR-Nantes,29.35,38.75,9.4,5553.83,0.0228,0
5525,L52704,L,302.6,311.9,1633,30.9,89,0,0,0,0,0,0,FR-Nantes,29.45,38.75,9.3,5284.13,0.0189,0
5526,M20385,M,302.6,312.0,1363,45.7,91,0,0,0,0,0,0,FR-Lyon,29.45,38.85,9.4,6522.9,0.0335,0
5527,L52706,L,302.5,311.9,1520,44.9,94,0,0,0,0,0,0,FR-Nantes,29.35,38.75,9.4,7146.91,0.0295,0
5528,M20387,M,302.5,311.9,1532,38.8,96,0,0,0,0,0,0,FR-Lyon,29.35,38.75,9.4,6224.71,0.0253,0
5529,L52708,L,302.4,311.8,1384,50.9,99,0,0,0,0,0,0,FR-Toulouse,29.25,38.65,9.4,7377.05,0.0368,0
5530,M20389,M,302.4,311.8,1539,39.9,101,0,0,0,0,0,0,FR-Toulouse,29.25,38.65,9.4,6430.43,0.0259,0
5531,M20390,M,302.3,311.8,1355,50.1,104,0,0,0,0,0,0,FR-Nantes,29.15,38.65,9.5,7108.95,0.0369,0
5532,M20391,M,302.3,311.7,1504,37.3,107,0,0,0,0,0,0,FR-Lyon,29.15,38.55,9.4,5874.69,0.0248,0
5533,L52712,L,302.4,311.8,1476,46.6,110,0,0,0,0,0,0,ES-Madrid,29.25,38.65,9.4,7202.79,0.0316,0
5534,L52713,L,302.4,311.7,1721,26.9,112,0,0,0,0,0,0,ES-Madrid,29.25,38.55,9.3,4847.99,0.0156,0
5535,M20394,M,302.3,311.7,1494,37.1,114,0,0,0,0,0,0,FR-Lyon,29.15,38.55,9.4,5804.34,0.0248,0
5536,L52715,L,302.3,311.7,1465,43.5,117,0,0,0,0,0,0,FR-Lyon,29.15,38.55,9.4,6673.53,0.0297,0
5537,M20396,M,302.3,311.8,1363,54.0,119,1,0,0,0,0,0,FR-Lyon,29.15,38.65,9.5,7707.58,0.0396,0
5538,L52717,L,302.4,311.8,1648,30.0,122,0,0,0,0,0,0,ES-Barcelone,29.25,38.65,9.4,5177.34,0.0182,0
5539,M20398,M,302.3,311.8,1879,23.0,124,0,0,0,0,0,0,FR-Nantes,29.15,38.65,9.5,4525.67,0.0122,0
5540,H34953,H,302.3,311.7,1482,39.0,127,0,0,0,0,0,0,FR-Nantes,29.15,38.55,9.4,6052.59,0.0263,0
5541,L52720,L,302.4,311.8,1493,38.4,132,0,0,0,0,0,0,FR-Lyon,29.25,38.65,9.4,6003.71,0.0257,0
5542,L52721,L,302.4,311.8,1433,42.2,134,0,0,0,0,0,0,FR-Nantes,29.25,38.65,9.4,6332.68,0.0294,0
5543,L52722,L,302.3,311.7,1400,41.6,136,0,0,0,0,0,0,ES-Barcelone,29.15,38.55,9.4,6098.88,0.0297,0
5544,L52723,L,302.4,311.8,1255,59.0,138,0,0,0,0,0,0,ES-Madrid,29.25,38.65,9.4,7753.97,0.047,0
5545,L52724,L,302.2,311.7,1471,45.6,140,0,0,0,0,0,0,FR-Nantes,29.05,38.55,9.5,7024.35,0.031,0
5546,H34959,H,302.2,311.6,1357,44.2,142,0,0,0,0,0,0,FR-Lyon,29.05,38.45,9.4,6281.03,0.0325,0
5547,L52726,L,302.3,311.7,1453,41.2,147,0,0,0,0,0,0,FR-Lyon,29.15,38.55,9.4,6268.9,0.0283,0
5548,M20407,M,302.3,311.7,1540,28.9,149,0,0,0,0,0,0,FR-Lyon,29.15,38.55,9.4,4660.66,0.0188,0
5549,L52728,L,302.3,311.8,1605,35.2,152,0,0,0,0,0,0,FR-Toulouse,29.15,38.65,9.5,5916.25,0.0219,0
5550,H34963,H,302.3,311.9,1374,52.4,154,0,0,0,0,0,0,FR-Lyon,29.15,38.75,9.6,7539.57,0.0381,0
5551,M20410,M,302.3,311.9,1508,42.3,159,0,0,0,0,0,0,FR-Toulouse,29.15,38.75,9.6,6679.91,0.028,0
5552,H34965,H,302.4,311.9,1366,47.3,162,0,0,0,0,0,0,FR-Toulouse,29.25,38.75,9.5,6766.13,0.0346,0
5553,H34966,H,302.5,312.0,1579,35.7,167,0,0,0,0,0,0,ES-Barcelone,29.35,38.85,9.5,5903.08,0.0226,0
5554,L52733,L,302.5,311.9,1306,59.7,172,0,0,0,0,0,1,FR-Nantes,29.35,38.75,9.4,8164.81,0.0457,1
5555,M20414,M,302.5,312.0,1521,40.2,174,0,0,0,0,0,0,ES-Madrid,29.35,38.85,9.5,6403.01,0.0264,0
5556,L52735,L,302.5,312.0,1411,44.2,177,0,0,0,0,0,0,ES-Madrid,29.35,38.85,9.5,6530.97,0.0313,0
5557,H34970,H,302.5,312.0,1357,42.0,179,0,0,0,0,0,0,FR-Lyon,29.35,38.85,9.5,5968.4,0.0309,0
5558,M20417,M,302.5,312.0,1436,43.5,184,0,0,0,0,0,0,ES-Madrid,29.35,38.85,9.5,6541.42,0.0303,0
5559,L52738,L,302.5,311.9,1553,40.1,187,0,0,0,0,0,0,FR-Toulouse,29.35,38.75,9.4,6521.45,0.0258,0
5560,M20419,M,302.5,312.0,1451,43.2,189,0,0,0,0,0,0,FR-Nantes,29.35,38.85,9.5,6564.17,0.0298,0
5561,L52740,L,302.4,311.9,1541,37.9,192,0,0,0,0,0,0,FR-Toulouse,29.25,38.75,9.5,6116.04,0.0246,0
5562,M20421,M,302.3,311.7,1341,46.3,194,0,0,0,0,0,0,ES-Barcelone,29.15,38.55,9.4,6501.87,0.0345,0
5563,L52742,L,302.3,311.7,1648,32.1,197,0,0,0,0,0,0,FR-Toulouse,29.15,38.55,9.4,5539.76,0.0195,0
5564,M20423,M,302.3,311.7,1640,31.5,199,0,0,0,0,0,0,FR-Toulouse,29.15,38.55,9.4,5409.82,0.0192,0
5565,L52744,L,302.4,311.8,1416,46.1,202,0,0,0,0,0,0,ES-Barcelone,29.25,38.65,9.4,6835.85,0.0325,0
5566,L52745,L,302.4,311.9,1671,29.9,204,0,0,0,0,0,0,FR-Lyon,29.25,38.75,9.5,5232.1,0.0179,0
5567,L52746,L,302.4,312.0,1457,45.5,206,0,0,0,0,0,0,ES-Madrid,29.25,38.85,9.6,6942.24,0.0312,0
5568,M20427,M,302.5,312.0,1445,54.8,0,0,0,0,0,0,0,ES-Madrid,29.35,38.85,9.5,8292.34,0.0379,0
5569,L52748,L,302.5,312.1,1534,38.6,3,0,0,0,0,0,0,ES-Madrid,29.35,38.95,9.6,6200.71,0.0251,0
5570,L52749,L,302.4,312.0,1508,36.9,5,0,0,0,0,0,0,ES-Barcelone,29.25,38.85,9.6,5827.15,0.0245,0
5571,M20430,M,302.4,312.1,1492,47.7,7,0,0,0,0,0,0,ES-Barcelone,29.25,38.95,9.7,7452.74,0.0319,0
5572,L52751,L,302.4,312.0,1562,37.9,10,0,0,0,0,0,0,FR-Lyon,29.25,38.85,9.6,6199.39,0.0242,0
5573,L52752,L,302.4,312.0,1545,36.4,12,0,0,0,0,0,0,ES-Madrid,29.25,38.85,9.6,5889.23,0.0235,0
5574,L52753,L,302.5,312.2,1738,25.3,14,0,0,0,0,0,0,FR-Nantes,29.35,39.05,9.7,4604.67,0.0145,0
5575,L52754,L,302.4,312.0,1305,49.1,16,0,0,0,0,0,0,FR-Nantes,29.25,38.85,9.6,6709.97,0.0376,0
5576,H34989,H,302.4,312.0,1477,39.7,18,0,0,0,0,0,0,FR-Lyon,29.25,38.85,9.6,6140.44,0.0269,0
5577,H34990,H,302.4,312.0,1457,43.4,23,0,0,0,0,0,0,ES-Madrid,29.25,38.85,9.6,6621.83,0.0298,0
5578,L52757,L,302.4,312.1,1455,40.4,28,0,0,0,0,0,0,ES-Barcelone,29.25,38.95,9.7,6155.64,0.0277,0
5579,L52758,L,302.5,312.2,1574,38.7,30,0,0,0,0,0,0,ES-Barcelone,29.35,39.05,9.7,6378.88,0.0246,0
5580,L52759,L,302.6,312.2,1695,27.1,32,0,0,0,0,0,0,FR-Toulouse,29.45,39.05,9.6,4810.25,0.016,0
5581,M20440,M,302.6,312.2,1458,38.8,34,0,0,0,0,0,0,FR-Lyon,29.45,39.05,9.6,5924.04,0.0266,0
5582,M20441,M,302.5,312.1,1454,47.6,37,0,0,0,0,0,0,FR-Toulouse,29.35,38.95,9.6,7247.7,0.0327,0
5583,L52762,L,302.5,312.0,2052,18.9,40,0,0,0,0,0,0,ES-Madrid,29.35,38.85,9.5,4061.33,0.0092,0
5584,L52763,L,302.5,312.0,1673,29.9,42,0,0,0,0,0,0,ES-Madrid,29.35,38.85,9.5,5238.36,0.0179,0
5585,L52764,L,302.4,311.9,1578,29.9,44,0,0,0,0,0,0,FR-Nantes,29.25,38.75,9.5,4940.91,0.0189,0
5586,M20445,M,302.5,312.0,1642,29.1,46,0,0,0,0,0,0,FR-Lyon,29.35,38.85,9.5,5003.74,0.0177,0
5587,M20446,M,302.4,311.8,1557,31.5,49,0,0,0,0,0,0,FR-Toulouse,29.25,38.65,9.4,5136.03,0.0202,0
5588,L52767,L,302.5,311.9,1481,42.9,52,0,0,0,0,0,0,FR-Nantes,29.35,38.75,9.4,6653.36,0.0289,0
5589,M20448,M,302.5,311.8,1566,37.6,54,0,0,0,0,0,0,ES-Barcelone,29.35,38.65,9.3,6166.07,0.024,0
5590,M20449,M,302.5,311.9,1298,57.5,57,0,0,0,0,0,0,FR-Nantes,29.35,38.75,9.4,7815.76,0.0443,0
5591,M20450,M,302.5,311.9,1340,59.4,60,0,0,0,0,0,0,FR-Toulouse,29.35,38.75,9.4,8335.27,0.0443,0
5592,L52771,L,302.5,312.0,1574,33.8,63,0,0,0,0,0,0,FR-Nantes,29.35,38.85,9.5,5571.22,0.0215,0
5593,L52772,L,302.5,311.9,1437,46.7,65,0,0,0,0,0,0,FR-Lyon,29.35,38.75,9.4,7027.52,0.0325,0
5594,L52773,L,302.6,311.9,1354,48.0,67,0,0,0,0,0,0,ES-Barcelone,29.45,38.75,9.3,6805.95,0.0354,0
5595,L52774,L,302.6,311.9,1598,35.5,69,0,0,0,0,0,0,FR-Toulouse,29.45,38.75,9.3,5940.65,0.0222,0
5596,M20455,M,302.7,312.0,1944,21.4,71,0,0,0,0,0,0,FR-Nantes,29.55,38.85,9.3,4356.51,0.011,0
5597,M20456,M,302.7,312.0,1538,36.7,74,0,0,0,0,0,0,FR-Toulouse,29.55,38.85,9.3,5910.86,0.0238,0
5598,L52777,L,302.7,312.0,1501,37.0,77,0,0,0,0,0,0,ES-Madrid,29.55,38.85,9.3,5815.82,0.0246,0
5599,L52778,L,302.8,312.1,1441,52.1,79,0,0,0,0,0,0,ES-Madrid,29.65,38.95,9.3,7861.95,0.0361,0
5600,M20459,M,302.7,312.0,1652,31.0,81,0,0,0,0,0,0,ES-Madrid,29.55,38.85,9.3,5362.91,0.0188,0
5601,L52780,L,302.8,312.1,1487,36.6,84,0,0,0,0,0,0,FR-Toulouse,29.65,38.95,9.3,5699.29,0.0246,0
5602,L52781,L,302.9,312.2,1605,33.9,86,0,0,0,0,0,0,FR-Toulouse,29.75,39.05,9.3,5697.75,0.0211,0
5603,L52782,L,302.9,312.1,1334,54.7,88,0,0,0,0,0,0,FR-Lyon,29.75,38.95,9.2,7641.38,0.041,0
5604,L52783,L,302.9,312.2,1340,57.8,90,0,0,0,0,0,0,ES-Madrid,29.75,39.05,9.3,8110.75,0.0431,0
5605,L52784,L,302.9,312.2,1513,37.8,92,0,0,0,0,0,0,FR-Lyon,29.75,39.05,9.3,5989.07,0.025,0
5606,L52785,L,302.9,312.2,1510,41.4,94,0,0,0,0,0,0,FR-Nantes,29.75,39.05,9.3,6546.45,0.0274,0
5607,L52786,L,302.9,312.2,1729,23.6,96,0,0,0,0,0,0,ES-Barcelone,29.75,39.05,9.3,4273.03,0.0136,0
5608,M20467,M,302.9,312.2,1745,25.5,98,0,0,0,0,0,0,ES-Barcelone,29.75,39.05,9.3,4659.77,0.0146,0
5609,M20468,M,303.1,312.3,1623,31.6,101,0,0,0,0,0,0,FR-Toulouse,29.95,39.15,9.2,5370.74,0.0195,0
5610,M20469,M,303.1,312.4,1378,50.1,104,0,0,0,0,0,0,FR-Nantes,29.95,39.25,9.3,7229.62,0.0363,0
5611,L52790,L,303.1,312.4,1407,41.2,107,0,0,0,0,0,0,FR-Lyon,29.95,39.25,9.3,6070.44,0.0293,0
5612,M20471,M,303.0,312.3,1674,29.5,109,0,0,0,0,0,0,ES-Madrid,29.85,39.15,9.3,5171.38,0.0176,0
5613,L52792,L,303.0,312.3,1486,42.4,112,0,0,0,0,0,0,ES-Madrid,29.85,39.15,9.3,6598.01,0.0285,0
5614,M20473,M,303.0,312.3,1483,38.8,114,0,0,0,0,0,0,FR-Lyon,29.85,39.15,9.3,6025.62,0.0261,0
5615,H35028,H,303.0,312.2,1624,28.8,117,0,0,0,0,0,0,FR-Toulouse,29.85,39.05,9.2,4897.87,0.0177,0
5616,M20475,M,303.0,312.2,1257,71.3,122,1,0,0,1,0,0,ES-Madrid,29.85,39.05,9.2,9385.41,0.0567,1
5617,L52796,L,303.0,312.3,1480,41.4,125,0,0,0,0,0,0,ES-Barcelone,29.85,39.15,9.3,6416.39,0.028,0
5618,L52797,L,303.1,312.4,1404,61.5,127,1,0,0,1,0,0,FR-Lyon,29.95,39.25,9.3,9042.13,0.0438,1
5619,M20478,M,303.0,312.4,1645,29.6,129,0,0,0,0,0,0,FR-Nantes,29.85,39.25,9.4,5099.01,0.018,0
5620,L52799,L,303.0,312.3,1932,21.9,132,0,0,0,0,0,0,FR-Lyon,29.85,39.15,9.3,4430.78,0.0113,0
5621,L52800,L,303.0,312.3,1533,38.5,134,0,0,0,0,0,0,FR-Lyon,29.85,39.15,9.3,6180.61,0.0251,0
5622,M20481,M,302.9,312.2,1292,54.4,136,0,0,0,0,0,0,ES-Barcelone,29.75,39.05,9.3,7360.21,0.0421,0
5623,L52802,L,302.9,312.2,1571,40.6,139,0,0,0,0,0,0,ES-Madrid,29.75,39.05,9.3,6679.3,0.0258,0
5624,L52803,L,302.9,312.3,1578,36.3,141,0,0,0,0,0,0,ES-Madrid,29.75,39.15,9.4,5998.49,0.023,0
5625,M20484,M,302.8,312.2,1469,36.9,143,0,0,0,0,0,0,FR-Lyon,29.65,39.05,9.4,5676.45,0.0251,0
5626,L52805,L,302.7,312.1,1728,24.4,146,0,0,0,0,0,0,ES-Madrid,29.55,38.95,9.4,4415.32,0.0141,0
5627,H35040,H,302.7,312.1,1603,32.5,148,0,0,0,0,0,0,FR-Toulouse,29.55,38.95,9.4,5455.64,0.0203,0
5628,L52807,L,302.7,312.1,1597,39.8,153,0,0,0,0,0,0,FR-Toulouse,29.55,38.95,9.4,6656.05,0.0249,0
5629,L52808,L,302.7,312.1,1688,32.0,155,0,0,0,0,0,0,FR-Nantes,29.55,38.95,9.4,5656.54,0.0189,0
5630,L52809,L,302.7,312.2,1405,51.4,157,0,0,0,0,0,0,FR-Lyon,29.55,39.05,9.5,7562.55,0.0366,0
5631,M20490,M,302.8,312.2,1615,32.9,159,0,0,0,0,0,0,ES-Madrid,29.65,39.05,9.4,5564.13,0.0204,0
5632,L52811,L,302.8,312.2,1515,36.8,162,0,0,0,0,0,0,FR-Nantes,29.65,39.05,9.4,5838.34,0.0243,0
5633,L52812,L,302.7,312.2,1376,52.8,164,0,0,0,0,0,0,FR-Lyon,29.55,39.05,9.5,7608.18,0.0383,0
5634,L52813,L,302.7,312.2,1447,47.5,166,0,0,0,0,0,0,FR-Lyon,29.55,39.05,9.5,7197.65,0.0328,0
5635,M20494,M,302.6,312.2,1353,56.5,168,0,0,0,0,0,0,FR-Lyon,29.45,39.05,9.6,8005.25,0.0417,0
5636,L52815,L,302.6,312.1,1502,47.3,171,0,0,0,0,0,0,FR-Lyon,29.45,38.95,9.5,7439.77,0.0315,0
5637,L52816,L,302.6,312.0,1447,45.5,173,0,0,0,0,0,0,FR-Nantes,29.45,38.85,9.4,6894.59,0.0314,0
5638,M20497,M,302.5,312.0,1487,46.1,175,0,0,0,0,0,0,ES-Madrid,29.35,38.85,9.5,7178.61,0.031,0
5639,L52818,L,302.6,312.1,1519,38.1,178,0,0,0,0,0,0,FR-Lyon,29.45,38.95,9.5,6060.54,0.0251,0
5640,L52819,L,302.6,312.1,1668,28.7,180,0,0,0,0,0,1,FR-Lyon,29.45,38.95,9.5,5013.1,0.0172,1
5641,L52820,L,302.6,312.1,1420,51.6,182,0,0,0,0,0,0,FR-Nantes,29.45,38.95,9.5,7673.03,0.0363,0
5642,L52821,L,302.6,312.1,1473,37.3,184,0,0,0,0,0,0,ES-Madrid,29.45,38.95,9.5,5753.61,0.0253,0
5643,L52822,L,302.5,312.0,1495,38.8,186,0,0,0,0,0,0,FR-Toulouse,29.35,38.85,9.5,6074.37,0.0259,0
5644,L52823,L,302.5,312.0,1574,42.0,188,0,0,0,0,0,0,FR-Toulouse,29.35,38.85,9.5,6922.81,0.0267,0
5645,L52824,L,302.5,312.0,1383,51.3,190,0,0,0,0,0,0,FR-Nantes,29.35,38.85,9.5,7429.65,0.0371,0
5646,M20505,M,302.5,312.0,1591,29.4,192,0,0,0,0,0,0,FR-Toulouse,29.35,38.85,9.5,4898.31,0.0185,0
5647,M20506,M,302.4,311.8,1644,37.2,195,0,0,0,0,0,0,FR-Lyon,29.25,38.65,9.4,6404.33,0.0226,0
5648,H35061,H,302.5,311.8,2370,14.7,198,0,0,0,0,0,0,ES-Madrid,29.35,38.65,9.3,3648.33,0.0062,0
5649,L52828,L,302.5,311.9,1401,44.9,203,0,0,0,0,0,0,FR-Nantes,29.35,38.75,9.4,6587.39,0.032,0
5650,M20509,M,302.5,311.9,1414,51.6,205,0,0,0,0,0,0,FR-Nantes,29.35,38.75,9.4,7640.6,0.0365,0
5651,L52830,L,302.5,312.0,1456,46.3,208,0,0,0,0,0,0,ES-Madrid,29.35,38.85,9.5,7059.45,0.0318,0
5652,M20511,M,302.5,312.0,1447,45.7,210,0,0,0,0,0,0,ES-Madrid,29.35,38.85,9.5,6924.9,0.0316,0
5653,L52832,L,302.4,311.8,1727,26.5,213,0,0,0,0,0,0,FR-Lyon,29.25,38.65,9.4,4792.55,0.0153,0
5654,L52833,L,302.4,311.7,1495,36.8,215,0,0,0,0,0,0,FR-Toulouse,29.25,38.55,9.3,5761.26,0.0246,0
5655,L52834,L,302.3,311.6,1544,34.3,0,0,0,0,0,0,0,FR-Lyon,29.15,38.45,9.3,5545.87,0.0222,0
5656,L52835,L,302.3,311.5,1387,47.3,2,0,0,0,0,0,0,FR-Lyon,29.15,38.35,9.2,6870.15,0.0341,0
5657,M20516,M,302.3,311.5,1316,47.2,4,0,0,0,0,0,0,ES-Madrid,29.15,38.35,9.2,6504.69,0.0358,0
5658,L52837,L,302.3,311.5,1794,26.1,7,0,0,0,0,0,0,ES-Barcelone,29.15,38.35,9.2,4903.33,0.0145,0
5659,M20518,M,302.2,311.4,1372,55.1,9,0,0,0,0,0,0,ES-Barcelone,29.05,38.25,9.2,7916.52,0.0401,0
5660,M20519,M,302.3,311.5,1674,30.0,12,0,0,0,0,0,0,FR-Nantes,29.15,38.35,9.2,5259.03,0.0179,0
5661,L52840,L,302.2,311.4,1477,41.7,15,0,0,0,0,0,0,FR-Lyon,29.05,38.25,9.2,6449.78,0.0282,0
5662,L52841,L,302.2,311.4,1397,53.0,17,0,0,0,0,0,0,FR-Lyon,29.05,38.25,9.2,7753.56,0.0379,0
5663,L52842,L,302.2,311.5,1616,34.0,19,0,0,0,0,0,0,ES-Madrid,29.05,38.35,9.3,5753.72,0.021,0
5664,M20523,M,302.3,311.5,1530,42.3,21,0,0,0,0,0,0,FR-Nantes,29.15,38.35,9.2,6777.36,0.0276,0
5665,M20524,M,302.2,311.4,1539,35.1,24,0,0,0,0,0,0,FR-Nantes,29.05,38.25,9.2,5656.85,0.0228,0
5666,L52845,L,302.3,311.4,1845,21.9,27,0,0,0,0,0,0,ES-Madrid,29.15,38.25,9.1,4231.25,0.0119,0
5667,L52846,L,302.2,311.4,1430,43.1,29,0,0,0,0,0,0,ES-Madrid,29.05,38.25,9.2,6454.19,0.0301,0
5668,L52847,L,302.2,311.4,2080,19.2,31,0,0,0,0,0,0,ES-Madrid,29.05,38.25,9.2,4182.09,0.0092,0
5669,M20528,M,302.2,311.4,1432,45.3,33,0,0,0,0,0,0,FR-Lyon,29.05,38.25,9.2,6793.13,0.0316,0
5670,M20529,M,302.2,311.5,1479,39.5,36,0,0,0,0,0,0,ES-Madrid,29.05,38.35,9.3,6117.78,0.0267,0
5671,L52850,L,302.2,311.5,1424,45.2,39,0,0,0,0,0,0,ES-Barcelone,29.05,38.35,9.3,6740.27,0.0317,0
5672,H35085,H,302.2,311.6,1534,37.2,41,0,0,0,0,0,0,FR-Toulouse,29.05,38.45,9.4,5975.81,0.0242,0
5673,H35086,H,302.1,311.6,1701,26.2,46,0,0,0,0,0,0,FR-Nantes,28.95,38.45,9.5,4666.96,0.0154,0
5674,L52853,L,302.2,311.6,1462,50.0,51,0,0,0,0,0,0,FR-Toulouse,29.05,38.45,9.4,7655.01,0.0342,0
5675,M20534,M,302.2,311.7,1393,42.5,53,0,0,0,0,0,0,ES-Barcelone,29.05,38.55,9.5,6199.67,0.0305,0
5676,M20535,M,302.3,311.7,1453,42.5,56,0,0,0,0,0,0,FR-Lyon,29.15,38.55,9.4,6466.71,0.0292,0
5677,L52856,L,302.3,311.8,1565,37.8,59,0,0,0,0,0,0,FR-Nantes,29.15,38.65,9.5,6194.91,0.0241,0
5678,L52857,L,302.3,311.8,1281,51.7,61,0,0,0,0,0,0,FR-Lyon,29.15,38.65,9.5,6935.35,0.0403,0
5679,M20538,M,302.2,311.7,1584,36.2,63,0,0,0,0,0,0,ES-Madrid,29.05,38.55,9.5,6004.71,0.0228,0
5680,M20539,M,302.2,311.7,1466,49.0,66,0,0,0,0,0,0,FR-Lyon,29.05,38.55,9.5,7522.44,0.0334,0
5681,M20540,M,302.2,311.6,1386,50.5,69,0,0,0,0,0,0,FR-Lyon,29.05,38.45,9.4,7329.65,0.0364,0
5682,L52861,L,302.2,311.6,1383,44.3,72,0,0,0,0,0,0,FR-Nantes,29.05,38.45,9.4,6415.85,0.032,0
5683,H35096,H,302.3,311.6,1441,53.9,74,0,0,0,0,0,0,ES-Barcelone,29.15,38.45,9.3,8133.57,0.0374,0
5684,M20543,M,302.2,311.6,1592,37.7,79,0,0,0,0,0,0,FR-Lyon,29.05,38.45,9.4,6285.11,0.0237,0
5685,H35098,H,302.2,311.6,1594,36.8,82,0,0,0,0,0,0,FR-Lyon,29.05,38.45,9.4,6142.78,0.0231,0
5686,L52865,L,302.2,311.5,1482,45.6,87,0,0,0,0,0,0,ES-Madrid,29.05,38.35,9.3,7076.88,0.0307,0
5687,L52866,L,302.2,311.6,1658,31.4,89,0,0,0,0,0,0,FR-Nantes,29.05,38.45,9.4,5451.84,0.0189,0
5688,L52867,L,302.3,311.7,2170,18.2,91,0,0,0,0,0,0,ES-Barcelone,29.15,38.55,9.4,4135.8,0.0084,0
5689,M20548,M,302.3,311.7,1423,44.6,93,0,0,0,0,0,0,FR-Lyon,29.15,38.55,9.4,6646.12,0.0313,0
5690,L52869,L,302.4,311.8,1543,31.1,96,0,0,0,0,0,0,FR-Nantes,29.25,38.65,9.4,5025.22,0.0201,0
5691,L52870,L,302.3,311.8,1435,44.8,98,0,0,0,0,0,0,FR-Lyon,29.15,38.65,9.5,6732.22,0.0312,0
5692,L52871,L,302.4,311.8,1320,56.4,100,0,0,0,0,0,0,FR-Lyon,29.25,38.65,9.4,7796.18,0.0427,0
5693,M20552,M,302.4,311.9,1313,55.7,102,0,0,0,0,0,0,ES-Madrid,29.25,38.75,9.5,7658.59,0.0424,0
5694,M20553,M,302.4,311.8,1453,42.1,105,0,0,0,0,0,0,FR-Nantes,29.25,38.65,9.4,6405.84,0.029,0
5695,L52874,L,302.4,311.8,1508,45.7,108,0,0,0,0,0,0,ES-Madrid,29.25,38.65,9.4,7216.82,0.0303,0
5696,L52875,L,302.4,311.8,1451,42.0,110,0,0,0,0,0,0,FR-Toulouse,29.25,38.65,9.4,6381.83,0.0289,0
5697,H35110,H,302.5,311.9,1595,34.6,112,0,0,0,0,0,0,FR-Toulouse,29.35,38.75,9.4,5779.17,0.0217,0
5698,L52877,L,302.5,311.9,1354,49.4,117,0,0,0,0,0,0,FR-Toulouse,29.35,38.75,9.4,7004.45,0.0365,0
5699,L52878,L,302.5,311.9,1265,59.8,119,0,0,0,0,0,0,ES-Barcelone,29.35,38.75,9.4,7921.74,0.0472,0
5700,L52879,L,302.4,311.9,1867,25.9,121,0,0,0,0,0,0,FR-Toulouse,29.25,38.75,9.5,5063.76,0.0139,0
5701,L52880,L,302.5,311.9,1497,41.6,123,0,0,0,0,0,0,FR-Toulouse,29.35,38.75,9.4,6521.44,0.0278,0
